"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Saudi Arabia","SAU","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","31.4346008300781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.94696","97.08999","","","","","","","","",
"Sudan","SDN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.27348","56.47091","57.63927","58.71826","59.10283","62.01307","61.01514","","",
"Senegal","SEN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","24.8882999420166","27.0441303253174","28.0890502929688","29.0868492126465","30.5129795074463","32.1951713562012","33.0554504394531","33.8934288024902","37.5335807800293","","38.7848014831543","","38.3299102783203","","38.2570991516113","","","","44.1059799194336","48.6999092102051","51.9559898376465","50.774528503418","55.06712","","","62.94346","62.5563","64.00654","67.60955","70.6294","72.31399","72.6207","74.09407","75.0892","78.84001","77.78702","78.71067","78.95308","77.25883","80.75965","","",
"Singapore","SGP","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.04085","79.58564","79.35042","","","","","","","","","","","67.82703","",
"Sierra Leone","SLE","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","37.1984481811523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.59841","","","97.87612","","","","",
"El Salvador","SLV","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","63.7891311645508","","","","","","","","","","","","","75.0655670166016","","","","","","","","","","","","","","","88.4887008666992","","90.86143","91.64439","93.39051","93.21927","","","","","","","96.22009","95.58788","94.48846","91.83273","89.46417","86.9991","85.70568","81.4231","","",
"San Marino","SMR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9497222900391","90.1234588623047","86.795051574707","86.421501159668","86.6468811035156","88.0877685546875","94.2810516357422","95.644889831543","95.0930633544922","","88.815788269043","90.1294479370117","","","87.17201","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","15.415379524231","14.0982999801636","11.7487802505493","11.7270402908325","10.9435701370239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8896","98.82247","98.39666","96.10119","94.67606","97.51667","96.54262","96.69024","98.86675","99.30296","99.22081","98.642","98.42108","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7888793945313","72.2273483276367","72.9037780761719","72.2247","73.66187","74.59063","75.0805","75.62539","75.52283","75.86458","75.90145","76.0883","",
"South Sudan","SSD","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.06373","","","","30.42532","","","","",
"Sub-Saharan Africa","SSF","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7901992797852","72.2285079956055","72.9048461914063","72.22591","73.66296","74.59158","75.08155","75.62633","75.52386","75.86553","75.90228","76.08911","",
"Small states","SST","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5865707397461","","","","","83.4280090332031","84.1971893310547","84.4649276733398","84.6389923095703","84.7217483520508","85.35784","85.76559","85.8822","86.2744","86.29308","86.65204","86.09795","86.46551","86.64325","",
"Sao Tome and Principe","STP","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","93.5221862792969","93.5626678466797","","","","89.34326171875","","89.6039581298828","","","","","","","","","79.150016784668","","","93.28944","95.38605","97.07642","97.04172","","90.45099","91.18216","93.06512","91.84603","","","88.95186","88.84831","87.87371","","93.98178","","",
"Suriname","SUR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","94.1855392456055","94.997428894043","","","","","","","","","","","","","","","","","","","","","","","","","","","83.17978","85.47025","83.33554","90.07385","93.95546","91.97224","90.37865","90.60698","90.03167","90.29933","91.23083","92.55615","87.98488","87.72937","",
"Slovak Republic","SVK","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7486","86.29631","84.04931","82.92104","83.68969","85.89969","87.87462","88.19401","86.80889","85.02155","84.19697","85.15557","85.35829","84.77256","83.61803","83.01319","84.16967","","",
"Slovenia","SVN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.893669128418","94.6616592407227","95.1415481567383","97.9195938110352","96.6049270629883","96.94122","96.23136","97.13855","98.03322","99.95643","","","99.19262","99.27583","99.30238","99.37694","99.94988","","99.13625","98.9288","","","","","",
"Sweden","SWE","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","96.3367080688477","","","","","98.0559692382813","98.4147262573242","98.7579803466797","99.5432815551758","99.8375015258789","","","","","","","","","","","","98.77722","96.60129","95.20616","94.94789","96.09091","98.11789","","","","","","","","","","","",
"Eswatini","SWZ","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","58.2603988647461","58.1591682434082","60.1783294677734","63.1096115112305","64.6535873413086","67.3214492797852","68.2082138061523","69.1483535766602","69.5150985717773","70.3047180175781","","74.0697402954102","73.0001907348633","72.1753234863281","71.7685317993164","73.3502578735352","72.2996597290039","73.2336730957031","72.4930572509766","72.4447174072266","74.2792129516602","74.4775924682617","75.6857299804688","75.3295974731445","77.8002090454102","80.6342697143555","79.9217681884766","","","","","","","","","","","","","81.66572","87.25351","86.3634","86.6221","83.70884","84.68839","83.7236","83.71281","82.46771","","",
"Sint Maarten (Dutch part)","SXM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","85.796272277832","","","","","","","","","","","","","","87.3391418457031","91.8822326660156","93.1789169311523","93.2156524658203","","","","","91.49592","98.45361","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","54.5310287475586","","64.7719116210938","","","","","70.6782913208008","71.6562881469727","74.6319198608398","75.8766174316406","77.6257019042969","78.879997253418","81.557991027832","83.882926940918","86.2691268920898","90.313606262207","90.3651580810547","90.9833831787109","90.5747909545898","","","","","","92.6098480224609","92.0178985595703","93.2996215820313","","","","","","","","","","","","","","","71.45407","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","13.4970798492432","","13.8260498046875","","","","","","","","","","","20.6516304016113","","","","","","","","","30.6896190643311","35.3982887268066","38.1604309082031","40.62253","42.39191","45.39328","47.2464","","","","","","","","54.04668","","67.41198","","69.33838","64.29745","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.56642","95.61644","95.53443","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3810424804688","94.0299224853516","93.7724380493164","94.5266","94.74257","94.75922","94.94012","94.62238","95.13209","95.23277","95.51389","95.09546","",
"Togo","TGO","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","32.229320526123","34.5221900939941","","","","","","53.7959594726563","55.8983612060547","56.8111610412598","","54.9856414794922","54.7183303833008","47.7764282226563","46.3419418334961","42.8699111938477","49.5699691772461","50.4496192932129","50.7836685180664","52.6144714355469","55.421459197998","","","52.6215782165527","60.9571113586426","67.4718933105469","66.0112228393555","","","","80.69673","","82.56632","","85.20239","","84.37692","85.89702","","","","","","88.94605","","","89.66983","","",
"Thailand","THA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","71.7285003662109","72.5919799804688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.08391","97.68061","97.21583","97.85243","","","","","","","","","","",
"Tajikistan","TJK","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.22853","91.26457","94.11367","","","","","","","","","","","","97.72736","97.00439","97.14069","","","",
"Turkmenistan","TKM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8081893920898","93.4628524780273","94.0765609741211","93.9432830810547","93.9078598022461","93.9603500366211","94.080192565918","95.7683410644531","94.9319076538086","95.5367889404297","96.3928680419922","96.859016418457","96.57612","96.41252","96.43786","95.923","95.70057","95.89978","95.92084","96.0188","95.3625","",
"Timor-Leste","TLS","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.28489","87.99383","88.90547","91.59933","90.52313","91.4399","93.40354","94.87793","95.28676","97.58067","96.73004","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9111404418945","79.8750762939453","81.4447021484375","84.0200271606445","86.5510711669922","87.3789291381836","88.1579818725586","88.5908584594727","88.5330505371094","89.5885696411133","91.1027526855469","91.770378112793","92.88876","93.16996","93.82067","93.04819","","","","","","",
"Tonga","TON","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","87.6221084594727","87.4093475341797","94.023811340332","","89.0202331542969","97.3362884521484","","","","","","","","92.9945678710938","","98.1276092529297","96.5023803710938","","","","93.1532669067383","","","93.4309616088867","","","","","93.0685882568359","88.9259872436523","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9288","90.71958","90.74347","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7901992797852","72.2285079956055","72.9048461914063","72.22591","73.66296","74.59158","75.08155","75.62633","75.52386","75.86553","75.90228","76.08911","",
"Trinidad and Tobago","TTO","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","93.4451675415039","92.5840072631836","91.8809585571289","91.6389007568359","92.6116485595703","96.2637481689453","96.2278518676758","94.7095794677734","90.0708236694336","86.6392669677734","92.4188613891602","93.034538269043","94.0754013061523","92.6593704223633","93.078857421875","91.3700103759766","93.0352478027344","93.9925918579102","92.3567962646484","91.8836669921875","89.6875","89.2343826293945","88.5335235595703","","","88.7392807006836","88.8393173217773","","98.3303680419922","98.68831","98.10679","95.4817","95.85205","96.68633","93.65638","","","97.76057","96.75295","98.43765","","","","","","","","","",
"Tunisia","TUN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","63.8802185058594","","","","61.1786613464355","","","64.9859924316406","67.3006210327148","69.6048736572266","72.2147064208984","75.7459411621094","79.4789962768555","83.0866012573242","84.7011871337891","","","","88.9315490722656","88.8623199462891","90.3344497680664","91.2112579345703","92.6222534179688","93.0885467529297","93.9781799316406","93.360969543457","92.8567810058594","","93.6008834838867","94.97846","97.40203","","","","99.96022","99.99699","98.75521","98.98088","99.68889","","","","","","","","","","",
"Turkey","TUR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","76.4405670166016","","","","","","","","","","","","","","","","","","","","88.8487930297852","88.3225326538086","","88.313346862793","","90.8206176757813","","","","","","","96.19792","97.09485","96.59313","94.51121","95.54082","94.58218","93.21474","92.83929","94.16511","94.27865","93.76568","94.52416","","",
"Tuvalu","TUV","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0838","92.94606","84.26813","","","",
"Tanzania","TZA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","68.9695663452148","64.9460601806641","64.4107208251953","","58.6079483032227","57.3754386901855","55.5592613220215","53.7257995605469","53.528450012207","52.7870216369629","52.0173492431641","52.0035209655762","51.4076194763184","50.3930015563965","50.2104301452637","50.3238792419434","50.8380889892578","50.4595184326172","50.9713516235352","54.47396","58.47912","72.85084","81.01993","85.68934","90.41324","96.52573","","99.01626","","93.53785","","88.83323","86.65768","85.39817","","86.66401","86.43188","84.14222","",
"Uganda","UGA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","33.5540618896484","","37.2081298828125","40.2252006530762","","","","53.9807205200195","","","","","","","","","","","","","","","","","","","","","","","","92.59125","95.82091","","97.07431","","","","","","",
"Ukraine","UKR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.37105","90.14729","89.56135","89.81009","88.60815","88.09757","88.00906","88.39336","91.08331","93.47101","94.40563","94.60269","92.9884","","","","","",
"Upper middle income","UMC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5443725585938","95.8140029907227","96.2330017089844","95.4261093139648","96.1133270263672","96.5412216186523","","96.31934","96.21342","96.1009","96.17293","","","96.31864","","96.22284","",
"Uruguay","URY","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","86.2813491821289","","","","","","","92.5521926879883","94.3231506347656","95.0407791137695","93.3761291503906","92.9280395507813","92.5934906005859","92.6454086303711","","","","","","","","","","98.57431","99.53363","","","","","","96.89437","","","","","",
"United States","USA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4180908203125","96.2726593017578","","","99.1707916259766","98.8770904541016","","96.8617172241211","96.6375198364258","97.3507614135742","96.3556900024414","","","","97.58394","98.88003","97.40499","97.92574","98.36529","99.73112","99.95249","","99.53117","98.94836","97.68334","96.93143","97.00534","97.27516","98.29023","98.08262","99.56904","95.51193","","",
"Uzbekistan","UZB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.06782","93.30616","90.21271","91.11212","91.80225","93.44584","94.82361","96.15187","","","","","",
"St. Vincent and the Grenadines","VCT","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","93.6627502441406","","97.0572891235352","","","","","","","","","","","","","","","","","","","96.83536","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5931167602539","90.1701","94.6902","95.51514","94.00914","94.07434","92.85645","93.35744","94.2606","92.45777","94.33949","95.16431","95.09401","93.59883","92.83463","93.81625","93.42783","91.33262","89.73891","","",
"British Virgin Islands","VGB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","92.0231170654297","85.7814331054688","","","","","","","","","","","","","","","98.8580780029297","85.46603","94.24847","","","","90.33778","89.29946","","","","","","94.79653","96.88769","","","","","","",
"Virgin Islands (U.S.)","VIR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","83.8129501342773","","","","","","","","74.1352691650391","","","","","","","","","","96.977897644043","","","","","97.33161","","","","","","","","","","","92.54908","","","","",
"World","WLD","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2045516967773","89.1279","89.34253","89.50035","89.67569","89.76395","89.5167","89.63329","89.56732","89.45854","",
"Samoa","WSM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0039672851563","","","","99.5312576293945","93.1635284423828","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9612808227539","","","","59.34995","62.72928","66.26147","","","69.71042","","74.03581","","77.69117","78.71748","","","78.87941","","","",
"South Africa","ZAF","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","68.242073059082","","","","","","","","","","","","","","","","","","","","","88.9741897583008","","","90.1903610229492","90.8466720581055","","","91.7702713012695","92.9298934936523","91.18159","92.45591","93.7195","94.77807","95.35997","95.53585","","","","","","","","","","","","94.66547","","",
"Zambia","ZMB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","71.00341796875","","","","74.9808807373047","75.4532928466797","74.9296569824219","74.970832824707","75.1948623657227","75.4278564453125","75.3602676391602","76.8525085449219","77.80419921875","","79.6512985229492","","78.2114028930664","","","","","","71.5088500976563","69.7531814575195","","","66.9525604248047","65.4458084106445","65.87326","66.06223","68.88243","","82.30445","91.33884","90.18648","91.65866","","89.8037","86.8924","90.43112","92.15733","89.07801","","","","87.03175","","",
"Zimbabwe","ZWE","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6150817871094","88.3201217651367","89.86404","93.44294","90.74046","90.30694","","","","","","","","","","","","","","","","",
